Time,S5_H,S6_H,S7_H,S8_H,S9_H,S14_H,S5_PM1,S5_PM25,S5_PM10,S5_CO,S5_NO2,S6_PM1,S6_PM25,S6_PM10,S6_CO,S6_NO2,S7_PM1,S7_PM25,S7_PM10,S7_CO,S7_NO2,S8_PM1,S8_PM25,S8_PM10,S8_CO,S8_NO2,S9_PM1,S9_PM25,S9_PM10,S9_CO,S9_NO2,S14_PM1,S14_PM25,S14_PM10,S14_CO,S14_NO2
16.10.22 08:00,47.93497423,45.51506315,39.60339133,49.68474553,33.63516204,40.88916665,1.384583333,3.53125,5.539166667,0.143708187,2.818190264,1.114166667,2.896666667,4.82,0.003386923,2.130372242,1.6875,4.173333333,6.80625,0.323805718,1.647803427,12.15066667,19.77133333,26.49483333,20.2477239,8.240718412,1.615,3.295833333,4.839166667,0.303083623,0.759901074,2.745833333,6.083333333,9.1725,0.246413977,2.33418772
16.10.22 09:00,47.85309711,45.32964393,39.51091069,49.93684981,33.90165054,40.8203631,1.24125,3.443333333,5.510416667,0.14563553,2.861787241,1.459166667,3.33,5.316666667,0.003386923,2.099124225,1.500416667,3.887916667,6.435833333,0.150922216,1.760211147,7.69,13.49366667,18.70216667,22.39776001,7.660057125,1.986666667,2.991666667,3.854583333,0.334314739,0.752070709,1.815833333,3.045,4.139166667,0.267854662,1.743646255
16.10.22 10:00,47.60565535,44.9425661,39.67386514,50.77038811,34.19164055,40.38121242,1.455,3.278333333,4.964166667,0.144864593,2.848699868,1.595833333,4.1375,6.88125,0.003386923,1.989271811,1.198333333,3.272083333,5.49875,0.34690369,1.478968997,5.6005,10.79116667,15.52016667,24.45433937,7.212672875,2.903333333,6.9325,10.685,0.320092468,0.817556741,2.1675,4.200833333,6.055833333,0.326154427,1.285518293
16.10.22 11:00,47.47466322,43.14611907,39.70530835,51.33128778,34.24825035,39.5949355,1.3375,3.08625,4.7075,0.146406467,2.82108001,1.126111111,3.089583333,5.221666667,0.006895239,1.717038747,1.819166667,4.367916667,7.06125,0.096466251,1.5743353,4.658666667,9.7785,14.49,26.83782746,7.095874309,2.533333333,5.4625,8.168333333,0.334245287,0.73214067,6.539166667,13.7025,20.29416667,0.411075351,1.498278772
16.10.22 12:00,47.33487547,42.46515624,39.56914059,50.83462618,34.26834203,39.19055795,1.716666667,4.5075,7.121666667,0.144864593,2.843025705,1.393472222,3.24,5.2025,0.007090146,1.686075259,0.882916667,1.759583333,2.654583333,0.320436097,1.565330469,3.9255,8.035166667,11.8075,25.93214334,7.138510291,3.056666667,6.740833333,10.15083333,0.275918446,0.850718012,3.521666667,7.135833333,10.44833333,0.283761707,1.570122412
16.10.22 13:00,47.32854769,42.65813624,39.40149325,50.36863411,34.34746102,38.97307794,0.92375,2.322916667,3.62625,0.143322718,2.819718189,2.133333333,6.647916667,11.6025,0.007674865,1.734595215,1.302083333,3.313333333,5.457083333,0.252931107,1.475242913,3.269,7.072666667,10.5845,25.13749931,7.246946635,2.3225,3.57,4.654166667,0.296281816,0.812059582,3.566666667,5.824166667,7.818333333,0.352277394,1.852536739
16.10.22 14:00,47.16840181,43.19433266,39.41286092,49.71275107,34.32710708,39.22544915,1.228333333,2.5725,3.806666667,0.147982023,2.822933806,1.263333333,3.275833333,5.4475,0.005141081,1.839860466,1.436666667,3.8175,6.361666667,0.172678942,1.579912107,2.3085,5.254333333,7.985666667,23.89522361,7.333979019,2.303333333,4.659166667,6.8175,0.332720239,0.795971209,2.961666667,5.22,7.25,0.215585105,2.543946806
16.10.22 15:00,47.20266833,43.73498267,39.4991324,47.76705269,34.240834,39.89119282,1.355833333,3.568333333,5.639166667,0.146406467,2.817838399,1.5975,4.325,7.283333333,0.003776736,1.942904075,1.000833333,2.413333333,3.908333333,0.221338754,1.875291984,2.299166667,5.138833333,7.768,8.613605071,10.93437473,3.6575,5.773333333,7.6225,0.322392247,0.735488312,4.228333333,7.66,10.75583333,0.194760429,2.57648216
16.10.22 16:00,47.26276782,44.02064935,39.30851725,46.6076043,34.07452494,40.47268127,1.406666667,3.43125,5.317083333,0.14563553,2.791143756,1.702916667,4.080416667,6.62,0.005614396,1.966728107,1.295833333,2.515,3.757916667,0.41117248,1.297939363,2.297,4.8895,7.279666667,5.209819338,12.16423211,2.3775,5.769583333,8.93125,0.304978915,0.931214398,4.794166667,6.5625,8.014166667,0.1793222,2.698509305
16.10.22 17:00,47.28570437,44.18977316,39.33472728,46.43269841,33.651289,40.53138196,1.245833333,2.3,3.251666667,0.159188188,2.740317,1.215,2.923333333,4.753333333,0.003386923,1.993253052,1.445833333,3.475833333,5.620416667,0.330861642,1.804813871,2.724333333,6.142,9.309333333,4.851274872,12.40747045,2.381666667,5.918333333,9.22,0.288729468,0.822601576,3.538333333,5.036666667,6.295833333,0.228842458,1.868583602
16.10.22 18:00,46.94157056,44.50775728,39.55143505,46.4758491,33.50008581,40.52149579,1.21,2.990833333,4.651666667,0.144093656,2.706322746,1.6375,4.44875,7.499166667,0.003386923,2.029382622,1.310416667,2.857083333,4.46625,0.250634585,1.555810565,2.431416667,5.00875,7.376083333,5.196269125,12.44304558,2.323333333,6.044583333,9.53,0.294816563,0.919413666,4.5325,5.814166667,6.805,0.367999335,1.844118222
16.10.22 19:00,47.27909674,44.72715573,39.69235421,46.48915933,33.26570333,41.01942543,0.965,2.164166667,3.271666667,0.168533337,2.556927636,1.333333333,3.464166667,5.76625,0.003386923,2.034486185,1.670625,3.506666667,5.400416667,0.131834811,1.954485993,2.568458333,5.220625,7.654125,5.395095592,12.56595243,1.921666667,3.688333333,5.2975,0.240880346,1.022909116,4.538333333,5.1,5.3925,0.31058485,1.975450434
16.10.22 20:00,47.44906156,44.75895234,39.68588612,46.27807067,33.05784219,41.93411428,1.34,4.1775,6.855833333,0.14563553,2.771414949,1.670416667,3.990416667,6.470833333,0.003386923,2.060342676,1.348541667,2.838333333,4.37875,0.274702949,1.591099459,2.264708333,4.73875,7.016625,4.7629424,12.71443969,2.950833333,5.514166667,7.839166667,0.259751594,0.997994516,4.6075,10.39333333,15.7525,0.216468614,1.869669836
16.10.22 21:00,47.57124357,44.82941356,39.4993102,46.22622532,32.65727275,42.52626537,1.522083333,3.84125,6.011666667,0.144864593,2.786688188,1.225,2.634166667,4.113333333,0.003386923,2.078943664,1.591666667,3.886666667,6.31375,0.364405793,1.648620297,2.297166667,4.799333333,7.101,4.481165742,12.87864083,2.675416667,6.03,9.139583333,0.296466339,1.11926384,4.079166667,8.645833333,12.85583333,0.23827399,1.916946183
16.10.22 22:00,47.57434525,45.03447642,39.57465389,46.7680881,32.36205523,42.60227151,1.416666667,4.0025,6.435833333,0.142551781,2.802410222,1.899166667,3.258333333,4.607083333,0.003386923,2.075211272,1.41625,3.305,5.29125,0.211150579,1.832385417,2.506333333,5.309833333,7.892375,5.451521764,12.67818694,2.9175,5.870833333,8.573333333,0.266177088,1.132515361,3.610833333,7.841666667,11.74833333,0.219432752,1.738107735
16.10.22 23:00,47.62544913,44.86726005,40.34879877,47.2144047,32.3455565,42.45851864,1.789166667,3.66,5.375833333,0.144864593,2.762411684,1.289166667,2.420833333,3.575,0.003386923,2.083379811,5.809166667,9.336666667,12.66333333,0.213700613,2.060797968,2.527166667,5.33,7.9115,6.005073122,12.57320241,3.142083333,5.415416667,7.447916667,0.245739953,1.223621638,3.583333333,5.72,7.593333333,0.280913842,1.538451683
17.10.22 00:00,47.7115951,44.91265514,44.36864849,47.4557717,32.67428804,42.43413279,1.695,4.0175,6.175833333,0.144093656,2.783931257,1.260833333,2.565,3.924166667,0.003776736,2.117115825,4.100833333,6.823333333,9.436666667,0.048489939,2.144259309,2.216833333,4.686666667,6.961833333,6.246080124,12.44273352,4.215,8.6275,12.67916667,0.280735543,1.046767787,3.683333333,6.193333333,8.4225,0.351677178,1.589027157
17.10.22 01:00,47.81254364,45.06079062,44.68338707,47.53439519,32.85638705,42.52154085,1.489166667,3.854166667,6.065,0.142551781,2.808325617,1.335,2.78625,4.303333333,0.003971642,2.102471333,2.485833333,4.785,7.110833333,0.046546504,2.200915295,2.376166667,5.208833333,7.828,6.38685314,12.38591413,2.965833333,6.592916667,9.949583333,0.363964462,0.748846985,2.900833333,5.5425,7.945833333,0.326432167,1.255919255
17.10.22 02:00,47.9287541,44.92846203,44.81023022,47.73924783,32.79818221,42.54077189,1.735416667,2.76875,3.67625,0.15688329,2.627389019,1.623333333,3.819166667,6.163333333,0.003386923,2.127345473,2.011666667,3.466666667,4.885833333,0.045934252,2.178780172,2.068333333,4.499833333,6.745833333,6.626407678,12.43056308,2.231666667,4.9675,7.499166667,0.352424718,0.760579947,2.854166667,4.676666667,6.2875,0.282977846,1.680590037
17.10.22 03:00,47.97972568,45.01470066,44.86136758,48.023324,32.90612657,42.54784934,1.21375,3.536666667,5.724166667,0.144093656,2.77214256,1.662916667,4.08125,6.675833333,0.003386923,2.127875603,2.686666667,5.668333333,8.748333333,0.047771009,2.193466433,2.037166667,4.531583333,6.840041667,8.014943826,12.26247239,2.348333333,5.970416667,9.355416667,0.285950838,0.837098189,2.213333333,3.551666667,4.726666667,0.265672831,1.619012614
17.10.22 04:00,48.06684582,44.97413463,44.85707765,48.16195156,32.89849558,42.462464,2.120833333,4.666666667,7.02,0.144864593,2.785919401,1.033333333,1.970833333,2.92875,0.003386923,2.121203343,2.225,4.768333333,7.404166667,0.048383262,2.174386034,2.42025,6.290791667,9.91425,7.648563806,12.38902876,3.154166667,4.373333333,5.380833333,0.357425395,0.747598795,2.509166667,4.873333333,7.0275,0.218676766,1.498556539
17.10.22 05:00,48.06167585,45.03061498,44.8885227,48.20994743,33.09812206,42.04971279,1.216666667,2.731666667,4.133333333,0.146406467,2.789423707,1.48375,3.518333333,5.687916667,0.003971642,2.113252672,1.853333333,3.745,5.689166667,0.049607767,2.196084809,2.063666667,5.357833333,8.441666667,7.307249054,12.39654827,4.178333333,6.202083333,7.934583333,0.418821542,0.802305108,3.2525,7.184166667,10.82,0.276522209,1.516610118
17.10.22 06:00,47.98110308,44.92760877,44.88792402,48.54199134,33.31207132,41.91732838,1.518333333,4.234166667,6.785,0.146406467,2.798548723,1.5775,3.304166667,5.110416667,0.003386923,2.170760882,2.117916667,4.03625,5.97,0.05175065,2.16244964,2.065875,4.808166667,7.358583333,8.411638057,12.34603254,3.308333333,5.94875,8.32875,0.38716003,0.743316737,3.02,5.465833333,7.6725,0.302542058,1.416496491
17.10.22 07:00,48.12929183,44.89519504,45.11146908,44.33844687,33.34229033,41.8184141,1.960833333,3.826666667,5.526666667,0.146406467,2.791815397,1.606666667,3.00875,4.439166667,0.003386923,2.167791956,1.975833333,3.9175,5.895833333,0.055804596,2.147527192,3.296333333,6.173,8.783666667,2.481405345,17.41654884,2.803333333,4.434166667,5.864583333,0.358608226,0.838783532,2.580833333,4.69,6.594166667,0.307515647,1.625551776
17.10.22 08:00,48.18594872,44.58454754,43.65481319,47.01344942,33.47648995,41.73199231,2.260416667,5.834166667,9.18,0.163368958,2.788424957,1.511666667,2.675833333,3.839166667,0.003386923,2.127755001,2.305833333,4.125,5.924166667,0.044262119,2.567547172,2.679,5.721333333,8.527083333,6.444094244,15.43823722,2.490833333,5.20375,7.696666667,0.348142324,0.825344063,2.834166667,4.488333333,5.936666667,0.349140397,1.603761375
17.10.22 09:00,48.05264175,43.92621022,42.0412568,49.9316539,33.31984673,41.64264024,2.033333333,4.825833333,7.424583333,0.144864593,2.804000407,1.612916667,2.21,2.712083333,0.004361455,1.963703156,2.978333333,4.7975,6.516666667,0.031986732,3.05523628,2.643166667,4.9385,7.0225,20.65849124,8.487064078,2.63,3.615,4.425833333,0.348448296,0.764440937,2.315416667,4.36625,6.227916667,0.266555041,1.554824835
17.10.22 10:00,47.87016234,43.19995483,43.04274761,50.48838747,33.49508266,41.08731303,1.78,3.9475,5.951666667,0.14563553,2.795021096,1.562916667,3.73875,6.067916667,0.005725801,1.863761257,3.436666667,5.425,7.280833333,0.03540758,2.434055452,2.641666667,5.100166667,7.341333333,22.87691434,7.670654772,2.293333333,4.25875,6.037916667,0.294673502,0.810703685,2.213333333,3.240833333,4.1125,0.351046104,1.2856985
17.10.22 11:00,47.862887,42.86945986,43.89331172,50.50141761,33.69327697,40.29882277,1.3275,1.99375,2.563333333,0.143708187,2.829229972,2.045833333,4.108333333,6.245833333,0.005335988,1.837662419,2.355,4.093333333,5.794166667,0.038258287,2.274969,3.050333333,6.801166667,10.27366667,23.87678774,7.439770801,2.751666667,4.505,6.051666667,0.288393567,0.89302851,2.313333333,3.3175,4.163333333,0.330346905,1.377032574
17.10.22 12:00,47.74160794,43.49392746,44.19275094,49.86197717,33.47858457,40.0934681,1.289166667,3.055833333,4.696666667,0.144864593,2.804198871,2.257083333,3.535416667,4.744583333,0.005335988,2.037722449,3.176666667,5.739166667,8.2825,0.038828428,2.201263402,2.611,5.031333333,7.237833333,22.97785743,7.548021115,2.194166667,4.058333333,5.7475,0.343745016,0.867374215,2.358333333,4.550833333,6.546666667,0.402904216,1.069044218
17.10.22 13:00,47.66520542,44.21387009,44.42091885,49.15052274,33.42957095,39.80895916,1.795,3.681666667,5.4125,0.14563553,2.811410849,3.015,5.275833333,7.526666667,0.003386923,2.327373289,2.659583333,5.194583333,7.765833333,0.038828428,2.122417792,2.872833333,5.4695,7.832,22.20160146,7.951347843,1.915,4.078333333,6.073333333,0.265468778,0.872093901,1.64,2.9125,4.055833333,0.423625019,1.288205843
17.10.22 14:00,47.60175711,44.355164,44.36894995,48.27068788,33.75322313,40.20284128,1.715,3.880833333,5.887083333,0.144864593,2.8177856,2.8225,4.6775,6.4875,0.003386923,2.618097699,2.4275,3.893333333,5.270833333,0.038828428,2.101223619,3.728166667,7.002666667,9.975333333,21.29921098,8.458379455,3.37,4.624166667,5.651666667,0.351568976,0.880201339,2.179166667,4.614166667,6.8575,0.340662189,1.430479097
17.10.22 15:00,47.47025186,45.40765511,44.46442096,47.31059972,33.69976097,40.84027974,2.914166667,5.865833333,8.5675,0.147982023,2.804047088,2.9425,3.816666667,4.481666667,0.003386923,2.942739984,2.82,4.4275,5.92,0.038828428,2.128708281,3.786,7.015833333,9.9425,20.02804663,8.2592825,4.811666667,7.826666667,10.4875,0.336484728,0.860638424,2.408333333,3.644166667,4.709166667,0.392141142,1.050600828
17.10.22 16:00,47.48400062,44.82339015,44.58051957,47.27430872,33.50982474,41.16870475,1.849166667,4.780833333,7.5225,0.146406467,2.787608149,4.266666667,7.4175,10.55,0.003386923,2.197138025,3.128333333,5.1475,7.075,0.038828428,2.151698929,3.074833333,5.486833333,7.657666667,20.35259205,8.088332922,4.19,7.1725,9.8375,0.282709252,0.947822884,3.43,7.081666667,10.43666667,0.370026211,1.368140407
17.10.22 17:00,47.52645602,45.86132287,44.84557854,49.63879916,33.55300775,41.46754069,1.846666667,4.119166667,6.22,0.14563553,2.811384942,3.308333333,6.28,9.316666667,0.003386923,2.027676634,2.226666667,4.775,7.416666667,0.041833209,2.182908973,23.58316667,28.5565,32.071,25.79460001,7.668289739,4.455833333,8.749166667,12.67,0.257386712,1.008447201,2.561666667,4.656666667,6.548333333,0.233203147,1.386646889
17.10.22 18:00,47.59003777,45.4281781,45.46932373,49.60827846,33.75678014,41.6466241,1.52,3.315833333,4.974166667,0.146406467,2.789472934,2.305,3.886666667,5.440833333,0.003776736,1.925197677,2.743333333,5.966666667,9.316666667,0.038828428,2.188643784,8.437,12.628,16.22666667,26.29682978,8.214935744,2.9825,6.335833333,9.429166667,0.313498833,0.937706539,3.3375,6.635833333,9.650833333,0.23665968,1.618641702
17.10.22 19:00,47.66903264,45.69617777,46.04117136,50.19751475,33.78511512,42.28153366,1.85,4.428333333,6.828333333,0.14563553,2.77503879,2.56875,4.031666667,5.418333333,0.003971642,1.931579121,2.789166667,5.791666667,8.884166667,0.040604884,2.187793573,4.448333333,6.617,8.476166667,27.71030579,8.19476728,3.363333333,5.766666667,7.914166667,0.299351194,1.071631367,2.830833333,5.778333333,8.481666667,0.259745136,1.487908083
17.10.22 20:00,47.79135735,45.72366877,47.18780638,50.15357014,33.75012977,45.22724375,1.8625,3.803333333,5.583333333,0.144864593,2.768792786,3.430833333,5.568333333,7.628333333,0.003386923,1.978994881,63.2275,71.1375,72.5525,0.049088825,2.033221297,4.6035,7.346833333,9.754833333,26.95202072,7.933880742,3.0275,5.064166667,6.875,0.265401494,1.061645419,2.9525,5.691666667,8.186666667,0.254615887,1.613283583
17.10.22 21:00,47.81682079,45.28921547,45.91883728,48.1609837,33.54768873,44.78138226,1.838333333,5.084166667,8.133333333,0.414316993,2.613680527,3.258333333,6.0475,8.8825,0.003386923,2.012046761,37.26583333,42.59,44.18083333,0.043565644,1.901569167,4.512166667,7.2425,9.642166667,9.585602003,12.28767861,3.425833333,5.923333333,8.159166667,0.297149103,1.11161777,2.63,4.6825,6.528333333,0.219877515,1.444551673
17.10.22 22:00,47.82918578,45.11638481,47.77601395,47.68596967,33.45486896,44.25703875,1.585833333,3.41,5.093333333,0.146406467,2.733096521,3.305833333,5.283333333,7.176666667,0.003386923,2.034233562,45.665,51.0125,51.61583333,0.044157796,1.914418418,4.068666667,6.266833333,8.175833333,7.821574162,13.01407545,2.981666667,4.279166667,5.371666667,0.288837399,1.234734674,2.703333333,5.155833333,7.389166667,0.241538932,1.493126403
17.10.22 23:00,47.94074687,45.07750485,48.78734943,47.85836647,33.60426371,46.8038735,1.945,4.34,6.558333333,0.146406467,2.737546354,3.215,6.353333333,9.594166667,0.003386923,2.072260232,60.31416667,67.39,68.2025,0.044749948,1.922988461,4.125666667,7.601333333,10.74883333,7.439234397,13.03287945,3.924166667,7.409166667,10.57666667,0.259970155,1.254301438,1.963333333,2.960833333,3.818333333,0.216292102,1.436261554
18.10.22 00:00,48.05078075,45.23817002,48.62147954,48.03594004,33.20930758,50.82705167,2.624166667,3.79375,4.780416667,0.145250061,2.749043105,3.325833333,5.985833333,8.665,0.003386923,2.086573041,49.13166667,54.9075,55.58416667,0.0453421,1.93532909,3.997666667,7.779333333,11.22966667,7.425552764,13.07786156,4.171666667,7.074166667,9.6575,0.376944881,1.000055027,3.1525,6.128333333,8.841666667,0.371179372,1.519771443
18.10.22 01:00,48.09372642,45.25008426,48.38665094,48.55392111,33.01773579,51.03682327,2.115,3.669166667,5.059166667,0.14563553,2.801743557,2.42,3.91,5.3425,0.003386923,2.077794686,44.67583333,50.09083333,50.88833333,0.045934252,1.991154387,3.869833333,6.8635,9.556,7.95732891,13.03914745,3.98,8.770833333,13.2025,0.301879619,0.891275821,3.078333333,5.869166667,8.405833333,0.308660254,1.68331491
18.10.22 02:00,48.18614117,45.07051441,48.19902089,48.96873231,33.08131442,50.8898727,1.578333333,2.7275,3.756666667,0.146406467,2.773992713,2.605833333,4.9675,7.383333333,0.003386923,2.08241597,41.05833333,47.17166667,49.20333333,0.045934252,1.977817403,3.538333333,5.963,8.122,8.442262333,12.93984915,2.714166667,4.588333333,6.259166667,0.279409642,0.870419518,2.1675,3.921666667,5.505833333,0.332487971,1.473253355
18.10.22 03:00,48.26365278,45.00956566,48.11765246,49.15379182,33.17173365,50.72299731,1.889583333,3.708333333,5.368333333,0.146406467,2.756567616,2.686666667,4.278333333,5.799166667,0.003386923,2.103533369,35.8475,41.05083333,42.675,0.046546504,1.986158624,3.3545,5.516666667,7.430833333,8.62048308,12.84272191,3.966666667,7.7075,11.12166667,0.270685706,0.872919896,2.165833333,3.71625,5.099166667,0.318717978,1.205283081
18.10.22 04:00,48.28016291,45.08869604,48.04049275,49.24928557,33.35288929,50.64716419,2.12,4.681666667,7.053333333,0.152188186,2.714182266,2.643333333,5.4275,8.3275,0.003386923,2.120557592,34.6225,40.47916667,42.99583333,0.045954352,2.022539561,3.5705,6.2,8.554,8.424630798,12.92039428,12.84583333,18.01166667,22.31083333,0.398576416,0.768072079,2.651666667,3.67,4.511666667,0.346695112,1.559085762
18.10.22 05:00,48.14320793,45.1048751,47.92777827,47.17302179,33.46057468,50.81521456,2.415833333,4.901666667,7.181666667,0.146406467,2.758476434,2.596666667,5.589166667,8.7375,0.003386923,2.139085769,30.77416667,35.125,36.38333333,0.046546504,2.036025514,4.234666667,7.444333333,10.32683333,4.678633126,14.35267561,5.611666667,10.1625,14.26916667,0.362173906,0.781975298,2.895833333,5.6475,8.154166667,0.225532039,1.566875081
18.10.22 06:00,48.20004598,45.14392079,47.86368236,47.08861632,33.78878109,51.21213943,1.539166667,2.779166667,3.894166667,0.146406467,2.795530097,2.290833333,3.623333333,4.890833333,0.003386923,2.119885732,28.54833333,33.22083333,35.12,0.046546504,2.040025087,3.719166667,6.051666667,8.1095,3.5644363,13.80753877,4.093333333,8.658333333,12.86583333,0.292155029,0.812213553,2.3525,4.4525,6.360833333,0.2804529,1.637242533
18.10.22 07:00,48.33428465,44.58259205,48.07039321,46.92435999,34.17191936,50.43889662,2.279166667,4.171666667,5.8825,0.14563553,2.794849512,3.4175,6.72,10.125,0.003776736,2.151528923,25.78333333,29.93833333,31.575,0.047771009,2.045193671,3.066166667,5.179666667,7.061666667,3.173615967,13.70955655,4.2425,7.233333333,9.900833333,0.347737505,0.765992681,2.785,5.483333333,7.950833333,0.359944377,1.423422225
18.10.22 08:00,48.37755625,43.58406757,47.66676996,46.95091467,34.27780689,49.54535258,2.27,3.74,5.0375,0.14563553,2.80780614,3.221666667,5.853333333,8.509166667,0.003386923,2.477137006,20.6175,24.39666667,26.22666667,0.046546504,2.056830561,4.089666667,6.902166667,9.405166667,2.74083332,14.49863067,3.065833333,4.7375,6.19,0.282756211,0.82693137,3.5625,7.583333333,11.29,0.308885612,1.500735164
18.10.22 09:00,48.22409474,44.17682883,45.88466871,46.93482778,34.20417569,48.96120592,2.071666667,4.32,6.384166667,0.146406467,2.78584378,2.906666667,6.8,10.95,0.003386923,2.275282557,7.0275,9.99,12.52833333,0.03540758,2.367827352,4.5815,8.245833333,11.549,2.514477661,14.02010186,3.1125,5.19,7.035,0.280245982,0.859576861,2.454166667,4.483333333,6.316666667,0.373221461,1.514919217
18.10.22 10:00,48.05520892,43.94647626,45.41845617,46.44332661,34.22430176,48.22652645,2.34,5.4,8.241666667,0.146406467,2.796715313,3.625,5.0825,6.34,0.003386923,2.202033107,3.3875,4.665,5.715833333,0.033127015,2.344046781,4.178833333,7.52,10.53183333,1.984863182,14.17088998,4.265,5.944166667,7.336666667,0.333452705,0.756257931,2.8275,4.6275,6.216666667,0.313004984,1.427575564
18.10.22 11:00,47.9216601,44.0196847,45.80529826,46.56602476,34.18148058,47.16613536,2.249166667,5.001666667,7.55,0.152116154,2.72133996,3.14,4.83,6.408333333,0.003386923,2.14118047,3.645,5.771666667,7.758333333,0.034837439,2.125734332,4.074833333,6.945333333,9.506833333,2.016661359,14.12352385,4.231666667,5.1475,5.803333333,0.305298931,0.84471275,2.5625,4.396666667,6.036666667,0.292402269,1.437004249
18.10.22 12:00,47.85334563,44.14106211,46.38706196,46.67964914,34.03061636,46.5305667,1.345833333,2.564166667,3.671666667,0.146406467,2.798554733,3.926666667,6.803333333,9.656666667,0.003386923,2.132136094,3.38,5.155,6.774166667,0.038828428,2.032364189,3.648666667,6.472333333,9.010666667,2.090023779,14.16312269,4.498333333,6.170833333,7.543333333,0.372119252,0.722630365,2.653333333,4.984166667,7.1,0.289549877,1.514359109
18.10.22 13:00,47.78126913,44.1588807,46.55628497,46.50011813,34.01201715,46.41598772,2.131666667,4.811666667,7.294166667,0.14563553,2.776860122,3.00375,4.464583333,5.796666667,0.003386923,2.112426689,3.79,5.585,7.176666667,0.038828428,1.99322173,3.919833333,7.368333333,10.49933333,1.907617922,14.37977778,4.635,8.711666667,12.41333333,0.339275994,0.774360107,1.8125,2.46,2.9875,0.350949891,1.682303974
18.10.22 14:00,47.7191032,44.0754825,46.54170968,46.93950516,34.16346568,47.04325051,1.86,3.8425,5.663333333,0.146406467,2.783783549,3.065,5.066666667,7.013333333,0.003386923,2.091994012,3.414166667,5.795833333,8.104166667,0.038828428,1.977080372,4.208166667,7.835166667,11.1235,2.131317353,14.12440372,4.5975,6.1,7.301666667,0.376943903,0.793776034,2.048333333,3.385833333,4.571666667,0.27172316,1.45665629
18.10.22 15:00,47.6917248,44.0948211,46.6645767,46.89519558,34.16029498,47.38022359,1.595,3.369166667,4.999166667,0.146406467,2.778580085,3.76,6.4825,9.180833333,0.003386923,2.084467558,2.728333333,3.915,4.939166667,0.03942058,1.936711116,3.558333333,6.277333333,8.720166667,2.04271362,14.16839702,4.29,5.9225,7.268333333,0.303096294,0.873160055,2.864166667,5.679166667,8.250833333,0.276134281,1.577287971
18.10.22 16:00,47.70036651,44.26106107,46.83258114,46.7694481,33.49903444,47.73756836,1.730833333,3.866666667,5.8425,0.146406467,2.75519773,3.596666667,5.685,7.668333333,0.003776736,2.095715218,3.080833333,4.2375,5.185,0.038828428,1.997385147,4.082166667,7.8425,11.26633333,1.874729082,14.12440372,4.609166667,6.336666667,7.756666667,0.284414303,0.874177916,1.996666667,3.9525,5.743333333,0.274402188,1.38374826
18.10.22 17:00,47.79185352,44.77623003,46.98761622,46.95078298,33.21733891,47.27978918,1.910416667,3.627083333,5.185833333,0.144864593,2.779619227,3.23,5.5225,7.79,0.003386923,2.109280697,3.133333333,5.238333333,7.261666667,0.038258287,2.018365368,6.621,9.752333333,12.42366667,2.018438444,13.95777801,4.155833333,6.678333333,8.8975,0.290279258,0.888287023,1.73,3.425833333,4.975833333,0.359191925,1.409907695
18.10.22 18:00,47.73709742,44.83006669,46.98250897,48.03044541,33.20963397,47.08057543,1.975,4.013333333,5.881666667,0.146406467,2.730875192,4.066666667,5.985833333,7.7225,0.003386923,2.186212427,3.148333333,5.071666667,6.8875,0.038828428,2.056863125,27.30133333,31.27783333,33.61616667,3.724154889,13.19280038,5.349166667,7.805,9.8925,0.247248012,1.062860028,2.033333333,3.524166667,4.859166667,0.284735445,1.379895146
18.10.22 19:00,47.86185288,44.99451986,46.91562801,48.76063984,33.43195241,46.76293436,2.470833333,6.3825,10.04333333,0.146406467,2.731985559,3.665833333,5.175,6.485833333,0.003776736,2.137748346,3.23,6.771666667,10.425,0.038850439,2.116323817,10.364,15.23383333,19.38483333,4.350022885,14.57020105,4.808333333,7.400833333,9.650833333,0.301909209,0.999718325,8.944166667,14.13583333,18.6775,0.358258011,1.247194739
18.10.22 20:00,47.97498149,45.67732769,46.92159567,49.68610874,32.87879555,47.03849795,2.365,5.960833333,9.320833333,0.146406467,2.727876684,3.960833333,6.880833333,9.785833333,0.003386923,1.975961457,2.7875,5.006666667,7.203333333,0.03889255,2.168948969,9.069555556,12.46455556,15.25583333,8.848926088,12.29789496,5.060833333,5.785,6.204166667,0.26716059,1.063545402,7.716666667,11.16916667,14.09166667,0.402212543,1.14596648
18.10.22 21:00,48.08713718,45.56805562,46.94242327,48.36170964,32.76518083,46.98235481,1.853333333,3.0375,4.083333333,0.146406467,2.742681062,3.890833333,5.675,7.275833333,0.003386923,2.013035834,3.171666667,4.94,6.579166667,0.038258287,2.10929818,8.116333333,13.13216667,17.55116667,4.309475143,13.46996707,5.8625,8.151666667,10.04583333,0.267356007,1.185119136,5.053333333,7.976666667,10.53583333,0.349666155,1.417505877
18.10.22 22:00,48.11624225,45.64579615,46.93244818,48.37150763,33.20902758,46.77977039,1.868333333,4.036666667,6.035833333,0.146406467,2.740957849,3.964166667,6.803333333,9.614166667,0.003386923,2.042018007,2.220833333,3.9175,5.583333333,0.038828428,2.094531971,6.701333333,10.7665,14.342,4.030691874,13.40964741,6.414166667,9.910833333,12.94583333,0.297114179,1.16055496,5.335833333,9.033333333,12.32583333,0.240742579,1.434962033
